,Year,TRK,Track,Category,Session,Date,Track_Condition,Track_Temp,Air_Temp,Humidity,Position,Points,Rider_Number,Rider_Name,Nationality,Team_Name,Bike,Avg_Speed,Time
794,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,14,2.0,7,Efren VAZQUEZ,SPA,Derbi Racing Team,Derbi,148.3,+34.512
795,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,15,1.0,45,Scott REDDING,GBR,Blusens Aprilia,Aprilia,147.9,+41.558
796,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,16,0.0,99,Danny WEBB,GBR,Degraaf Grand Prix,Aprilia,147.8,+43.098
797,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,17,0.0,35,Randy KRUMMENACHER,SWI,Degraaf Grand Prix,Aprilia,147.8,+43.121
798,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,18,0.0,77,Dominique AEGERTER,SWI,Ajo Interwetten,Derbi,147.8,+43.164
799,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,19,0.0,73,Takaaki NAKAGAMI,JPN,Ongetta Team I.S.P.A.,Aprilia,147.8,+43.453
800,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,20,0.0,88,Michael RANSEDER,AUT,CBC Corse,Aprilia,147.7,+43.917
801,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,21,0.0,71,Tomoyoshi KOYAMA,JPN,Loncin Racing,Loncin,147.3,+50.710
802,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,22,0.0,61,Luigi MORCIANO,ITA,Junior GP Racing Dream,Aprilia,146.2,+1'09.976
803,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,23,0.0,62,Alessandro TONUCCI,ITA,Junior GP Racing Dream,Aprilia,146.2,+1'10.633
804,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,24,0.0,5,Alexis MASBOU,FRA,Loncin Racing,Loncin,144.8,+1'35.007
805,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,25,0.0,10,Luca VITALI,ITA,CBC Corse,Aprilia,144.5,+1'39.485
806,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,26,0.0,87,Luca MARCONI,ITA,CBC Corse,Aprilia,144.5,+1'39.739
807,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,27,0.0,86,Karel PESEK,CZE,Pesek Team,Derbi,144.5,+1'40.019
808,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,28,0.0,68,Ivan VISAK,CRO,Team Migomoto,Honda,140.5,1 Lap
809,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,29,0.0,67,Ladislav CHMELIK,CZE,Moto FGR,Honda,140.4,1 Lap
810,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,30,0.0,69,Lukas SEMBERA,CZE,Matteoni Racing,Aprilia,136.2,1 Lap
811,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,crash,0.0,24,Simone CORSI,ITA,Fontana Racing,Aprilia,146.1,7 Laps
812,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,crash,0.0,32,Lorenzo SAVADORI,ITA,Fontana Racing,Aprilia,146.5,11 Laps
813,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,crash,0.0,12,Esteve RABAT,SPA,Blusens Aprilia,Aprilia,148.3,12 Laps
814,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,crash,0.0,39,Luis SALOM,SPA,Jack & Jones Team,Aprilia,146.0,14 Laps
815,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,crash,0.0,53,Jasper IWEMA,NED,Racing Team Germany,Honda,137.7,18 Laps
816,2009,CZE,Cardion ab Grand Prix České republiky - Automotodrom Brno,125cc,RAC,"August,16,2009",Dry,35º,26º,44%,crash,0.0,8,Lorenzo ZANETTI,ITA,Ongetta Team I.S.P.A.,Aprilia,137.5,18 Laps
817,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,1,25.0,99,Jorge LORENZO,SPA,Fiat Yamaha Team,Yamaha,150.0,47'13.592
818,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,2,20.0,15,Alex DE ANGELIS,RSM,San Carlo Honda Gresini,Honda,149.5,+9.435
819,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,3,16.0,69,Nicky HAYDEN,USA,Ducati Team,Ducati,149.3,+12.947
820,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,4,13.0,4,Andrea DOVIZIOSO,ITA,Repsol Honda Team,Honda,149.3,+13.478
821,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,5,11.0,5,Colin EDWARDS,USA,Monster Yamaha Tech 3,Yamaha,148.6,+26.254
822,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,6,10.0,52,James TOSELAND,GBR,Monster Yamaha Tech 3,Yamaha,148.3,+32.408
823,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,7,9.0,65,Loris CAPIROSSI,ITA,Rizla Suzuki MotoGP,Suzuki,148.2,+34.400
824,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,8,8.0,36,Mika KALLIO,FIN,Ducati Team,Ducati,148.2,+34.856
825,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,9,7.0,24,Toni ELIAS,SPA,San Carlo Honda Gresini,Honda,147.6,+45.005
826,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,10,6.0,3,Dani PEDROSA,SPA,Repsol Honda Team,Honda,147.6,+45.377
827,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,11,5.0,7,Chris VERMEULEN,AUS,Rizla Suzuki MotoGP,Suzuki,147.6,+45.478
828,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,12,4.0,14,Randy DE PUNIET,FRA,LCR Honda MotoGP,Honda,147.3,+52.294
829,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,13,3.0,44,Aleix ESPARGARO,SPA,Pramac Racing,Ducati,146.7,+1'03.552
830,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,14,2.0,41,Gabor TALMACSI,HUN,Scot Racing Team MotoGP,Honda,146.1,+1'15.086
831,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,crash,0.0,33,Marco MELANDRI,ITA,Hayate Racing Team,Kawasaki,148.4,3 Laps
832,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,crash,0.0,88,Niccolo CANEPA,ITA,Pramac Racing,Ducati,147.3,5 Laps
833,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,MotoGP,RAC,"August,30,2009",Dry,27º,20º,35%,crash,0.0,46,Valentino ROSSI,ITA,Fiat Yamaha Team,Yamaha,142.7,16 Laps
834,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,1,25.0,58,Marco SIMONCELLI,ITA,Metis Gilera,Gilera,143.8,45'43.599
835,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,2,20.0,4,Hiroshi AOYAMA,JPN,Scot Racing Team 250cc,Honda,143.7,+1.943
836,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,3,16.0,19,Alvaro BAUTISTA,SPA,Mapfre Aspar Team,Aprilia,143.6,+4.661
837,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,4,13.0,63,Mike DI MEGLIO,FRA,Mapfre Aspar Team 250cc,Aprilia,143.2,+12.776
838,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,5,11.0,15,Roberto LOCATELLI,ITA,Metis Gilera,Gilera,143.0,+15.475
839,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,6,10.0,40,Hector BARBERA,SPA,Pepe World Team,Aprilia,142.8,+19.471
840,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,7,9.0,52,Lukas PESEK,CZE,Auto Kelly - CP,Aprilia,142.7,+22.682
841,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,8,8.0,55,Hector FAUBEL,SPA,Honda SAG,Honda,142.1,+32.809
842,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,9,7.0,12,Thomas LUTHI,SWI,Emmi - Caffe Latte,Aprilia,141.3,+49.321
843,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,10,6.0,17,Karel ABRAHAM,CZE,Cardion AB Motoracing,Aprilia,141.3,+49.845
844,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,11,5.0,35,Raffaele DE ROSA,ITA,Scot Racing Team 250cc,Honda,141.1,+53.567
845,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,12,4.0,25,Alex BALDOLINI,ITA,WTR San Marino Team,Aprilia,139.3,+1'29.717
846,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,13,3.0,53,Valentin DEBISE,FRA,CIP Moto - GP250,Honda,138.9,+1'37.837
847,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,14,2.0,7,Axel PONS,SPA,Pepe World Team,Aprilia,138.4,+1'46.672
848,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,15,1.0,56,Vladimir LEONOV,RUS,Viessmann Kiefer Racing,Aprilia,138.4,+1'46.821
849,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,16,0.0,11,Balazs NEMETH,HUN,Balatonring Team,Aprilia,137.0,1 Lap
850,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,17,0.0,10,Imre TOTH,HUN,Team Toth Aprilia,Aprilia,135.6,1 Lap
851,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,18,0.0,29,Barrett LONG,USA,Longevity Racing,Yamaha,134.4,1 Lap
852,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,19,0.0,30,Adam ROBERTS,CAN,Rat Racing,Yamaha,134.4,1 Lap
853,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,crash,0.0,14,Ratthapark WILAIROT,THA,Thai Honda PTT SAG,Honda,142.5,3 Laps
854,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,crash,0.0,6,Alex DEBON,SPA,Aeropuerto-Castello-Blusens,Aprilia,142.0,8 Laps
855,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,crash,0.0,16,Jules CLUZEL,FRA,Matteoni Racing,Aprilia,142.3,19 Laps
856,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,crash,0.0,75,Mattia PASINI,ITA,Team Toth Aprilia,Aprilia,115.0,21 Laps
857,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,250cc,RAC,"August,30,2009",Dry,28º,21º,35%,crash,0.0,8,Bastien CHESAUX,SWI,Racing Team Germany,Honda,,0 Lap
858,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,1,25.0,44,Pol ESPARGARO,SPA,Derbi Racing Team,Derbi,138.1,42'07.925
859,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,2,20.0,38,Bradley SMITH,GBR,Bancaja Aspar Team 125cc,Aprilia,138.1,+0.120
860,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,3,16.0,24,Simone CORSI,ITA,Fontana Racing,Aprilia,138.1,+0.448
861,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,4,13.0,18,Nicolas TEROL,SPA,Jack & Jones Team,Aprilia,138.0,+1.613
862,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,5,11.0,60,Julian SIMON,SPA,Bancaja Aspar Team 125cc,Aprilia,138.0,+1.801
863,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,6,10.0,93,Marc MARQUEZ,SPA,Red Bull KTM Moto Sport,KTM,137.0,+19.345
864,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,7,9.0,17,Stefan BRADL,GER,Viessmann Kiefer Racing,Aprilia,137.0,+19.358
865,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,8,8.0,6,Joan OLIVE,SPA,Derbi Racing Team,Derbi,136.7,+25.611
866,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,9,7.0,73,Takaaki NAKAGAMI,JPN,Ongetta Team I.S.P.A.,Aprilia,136.5,+29.240
867,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,10,6.0,77,Dominique AEGERTER,SWI,Ajo Interwetten,Derbi,136.5,+29.707
868,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,11,5.0,99,Danny WEBB,GBR,Degraaf Grand Prix,Aprilia,136.4,+30.464
869,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,12,4.0,94,Jonas FOLGER,GER,Ongetta Team I.S.P.A.,Aprilia,135.7,+44.460
870,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,13,3.0,39,Luis SALOM,SPA,Jack & Jones Team,Aprilia,135.7,+44.549
871,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,14,2.0,71,Tomoyoshi KOYAMA,JPN,Loncin Racing,Loncin,135.7,+45.328
872,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,15,1.0,33,Sergio GADEA,SPA,Bancaja Aspar Team 125cc,Aprilia,135.7,+45.435
873,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,16,0.0,88,Michael RANSEDER,AUT,CBC Corse,Aprilia,135.7,+45.479
874,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,17,0.0,8,Lorenzo ZANETTI,ITA,Ongetta Team I.S.P.A.,Aprilia,135.6,+45.998
875,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,18,0.0,11,Sandro CORTESE,GER,Ajo Interwetten,Derbi,135.2,+53.791
876,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,19,0.0,16,Cameron BEAUBIER,USA,Red Bull KTM Moto Sport,KTM,134.8,+1'01.179
877,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,20,0.0,12,Esteve RABAT,SPA,Blusens Aprilia,Aprilia,134.7,+1'02.814
878,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,21,0.0,7,Efren VAZQUEZ,SPA,Derbi Racing Team,Derbi,134.1,+1'14.891
879,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,22,0.0,69,Lukas SEMBERA,CZE,Matteoni Racing,Aprilia,134.0,+1'16.320
880,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,23,0.0,14,Johann ZARCO,FRA,WTR San Marino Team,Aprilia,133.3,+1'31.218
881,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,24,0.0,87,Luca MARCONI,ITA,CBC Corse,Aprilia,133.3,+1'31.569
882,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,25,0.0,10,Luca VITALI,ITA,CBC Corse,Aprilia,132.3,+1'51.274
883,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,crash,0.0,29,Andrea IANNONE,ITA,Ongetta Team I.S.P.A.,Aprilia,136.8,3 Laps
884,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,crash,0.0,35,Randy KRUMMENACHER,SWI,Degraaf Grand Prix,Aprilia,135.2,6 Laps
885,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,crash,0.0,45,Scott REDDING,GBR,Blusens Aprilia,Aprilia,127.4,12 Laps
886,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,crash,0.0,5,Alexis MASBOU,FRA,Loncin Racing,Loncin,130.6,16 Laps
887,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,crash,0.0,74,Ben YOUNG,USA,Veloce Racing,Aprilia,125.9,20 Laps
888,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,crash,0.0,32,Lorenzo SAVADORI,ITA,Fontana Racing,Aprilia,114.7,20 Laps
889,2009,INP,RED BULL INDIANAPOLIS GRAND PRIX - Indianapolis Motor Speedway,125cc,RAC,"August,30,2009",Dry,24º,20º,40%,crash,0.0,75,Miles THORNTON,USA,Veloce Racing,Aprilia,120.6,22 Laps
890,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,1,25.0,46,Valentino ROSSI,ITA,Fiat Yamaha Team,Yamaha,159.4,44'32.882
891,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,2,20.0,99,Jorge LORENZO,SPA,Fiat Yamaha Team,Yamaha,159.2,+2.416
892,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,3,16.0,3,Dani PEDROSA,SPA,Repsol Honda Team,Honda,158.6,+12.400
893,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,4,13.0,4,Andrea DOVIZIOSO,ITA,Repsol Honda Team,Honda,157.8,+26.330
894,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,5,11.0,65,Loris CAPIROSSI,ITA,Rizla Suzuki MotoGP,Suzuki,157.8,+26.539
895,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,6,10.0,24,Toni ELIAS,SPA,San Carlo Honda Gresini,Honda,157.7,+28.286
896,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,7,9.0,36,Mika KALLIO,FIN,Ducati Marlboro Team,Ducati,157.6,+30.184
897,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,8,8.0,33,Marco MELANDRI,ITA,Hayate Racing Team,Kawasaki,157.5,+31.757
898,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,9,7.0,7,Chris VERMEULEN,AUS,Rizla Suzuki MotoGP,Suzuki,157.5,+31.909
899,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,10,6.0,52,James TOSELAND,GBR,Monster Yamaha Tech 3,Yamaha,157.1,+38.347
900,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,11,5.0,44,Aleix ESPARGARO,SPA,Pramac Racing,Ducati,156.6,+46.673
901,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,12,4.0,14,Randy DE PUNIET,FRA,LCR Honda MotoGP,Honda,156.3,+52.041
902,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,13,3.0,88,Niccolo CANEPA,ITA,Pramac Racing,Ducati,155.7,+1'03.198
903,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,14,2.0,41,Gabor TALMACSI,HUN,Scot Racing Team MotoGP,Honda,154.6,+1'22.347
904,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,crash,0.0,15,Alex DE ANGELIS,RSM,San Carlo Honda Gresini,Honda,,0 Lap
905,2009,RSM,GP CINZANO DI SAN MARINO E  RIVIERA DI RIMINI - Misano World Circuit Marco Simoncelli,MotoGP,RAC,"September,06,2009",Dry,41º,24º,32%,crash,0.0,5,Colin EDWARDS,USA,Monster Yamaha Tech 3,Yamaha,,0 Lap
